timestamp,datetime,open,high,low,close,volume
1704344400000,2024-01-04T05:00:00.000Z,43149.99,43273.08,43072.7,43183.74,971.30246
1704348000000,2024-01-04T06:00:00.000Z,43183.74,43232.95,43086.59,43155.46,989.98669
1704351600000,2024-01-04T07:00:00.000Z,43155.46,43261.64,42756.97,42763.08,2402.09322
1704355200000,2024-01-04T08:00:00.000Z,42763.08,42975.38,42699.83,42849.66,1650.32861
1704358800000,2024-01-04T09:00:00.000Z,42849.67,43084.38,42849.66,43007.74,1411.97913
1704362400000,2024-01-04T10:00:00.000Z,43007.73,43100.0,42616.28,43073.26,2250.33233
1704366000000,2024-01-04T11:00:00.000Z,43073.26,43233.81,42927.33,43176.32,1433.76942
1704369600000,2024-01-04T12:00:00.000Z,43176.33,43423.95,43097.06,43378.12,2238.88425
1704373200000,2024-01-04T13:00:00.000Z,43378.11,43484.84,43167.27,43346.68,1658.84054
1704376800000,2024-01-04T14:00:00.000Z,43346.67,43753.15,43250.0,43676.07,2649.8067
1704380400000,2024-01-04T15:00:00.000Z,43676.07,44329.99,43608.0,44051.1,5051.47874
1704384000000,2024-01-04T16:00:00.000Z,44051.1,44134.8,43777.86,43915.71,2764.45038
1704387600000,2024-01-04T17:00:00.000Z,43915.7,44225.75,43827.69,43990.01,2510.89188
1704391200000,2024-01-04T18:00:00.000Z,43990.01,44152.09,43881.31,44048.96,1520.18678
1704394800000,2024-01-04T19:00:00.000Z,44048.95,44437.5,43910.01,43956.48,2603.99272
1704398400000,2024-01-04T20:00:00.000Z,43956.48,44690.0,43890.9,44113.68,3043.38975
1704402000000,2024-01-04T21:00:00.000Z,44113.68,44589.04,44113.67,44430.86,2538.90479
1704405600000,2024-01-04T22:00:00.000Z,44430.86,44729.58,44150.64,44318.0,2470.81905
1704409200000,2024-01-04T23:00:00.000Z,44318.01,44355.22,44050.0,44151.1,1308.47343
1704412800000,2024-01-05T00:00:00.000Z,44151.1,44248.47,43950.84,44211.1,1764.77429
1704416400000,2024-01-05T01:00:00.000Z,44211.1,44284.0,42450.0,43376.0,5302.04832
1704420000000,2024-01-05T02:00:00.000Z,43376.0,43972.86,43302.0,43506.0,3111.00846
1704423600000,2024-01-05T03:00:00.000Z,43506.01,43770.0,43409.79,43465.21,1543.67157
1704427200000,2024-01-05T04:00:00.000Z,43465.21,43629.99,43187.89,43589.88,1790.05634
1704430800000,2024-01-05T05:00:00.000Z,43589.87,43723.13,43507.48,43644.15,947.34888
1704434400000,2024-01-05T06:00:00.000Z,43644.16,43926.0,43578.08,43844.82,1112.36781
1704438000000,2024-01-05T07:00:00.000Z,43845.08,43926.0,43715.93,43777.47,1099.83728
1704441600000,2024-01-05T08:00:00.000Z,43777.48,43947.99,43771.1,43911.44,989.5563
1704445200000,2024-01-05T09:00:00.000Z,43911.44,44324.8,43911.44,44147.21,2628.68996
1704448800000,2024-01-05T10:00:00.000Z,44147.22,44157.03,43433.0,43628.18,1876.88721
1704452400000,2024-01-05T11:00:00.000Z,43628.19,43916.8,43605.36,43771.34,1560.50376
1704456000000,2024-01-05T12:00:00.000Z,43771.34,44110.07,43616.0,43882.52,1865.99113
1704459600000,2024-01-05T13:00:00.000Z,43882.52,44096.49,43721.06,43986.01,1994.26258
1704463200000,2024-01-05T14:00:00.000Z,43986.01,44062.36,43100.0,43486.04,3583.28008
1704466800000,2024-01-05T15:00:00.000Z,43488.21,43801.1,43355.54,43500.01,2600.74661
1704470400000,2024-01-05T16:00:00.000Z,43500.01,43592.64,43220.0,43225.99,2401.19219
1704474000000,2024-01-05T17:00:00.000Z,43225.99,43627.57,43100.46,43609.53,2540.97502
1704477600000,2024-01-05T18:00:00.000Z,43609.52,43690.12,43418.0,43610.07,1274.08655
1704481200000,2024-01-05T19:00:00.000Z,43610.08,43808.07,43520.15,43600.0,1243.82237
1704484800000,2024-01-05T20:00:00.000Z,43600.0,44357.46,43599.99,43955.07,2500.69771
1704488400000,2024-01-05T21:00:00.000Z,43955.07,43971.1,43580.51,43946.26,1609.24913
1704492000000,2024-01-05T22:00:00.000Z,43946.26,44048.64,43764.42,43967.44,1024.55085
1704495600000,2024-01-05T23:00:00.000Z,43967.44,44318.61,43967.44,44145.11,1709.64887
1704499200000,2024-01-06T00:00:00.000Z,44145.12,44214.42,43975.0,44068.8,879.60338
1704502800000,2024-01-06T01:00:00.000Z,44068.79,44094.4,43906.19,43970.64,857.49986
1704506400000,2024-01-06T02:00:00.000Z,43970.65,44009.24,43823.06,43909.31,718.07637
1704510000000,2024-01-06T03:00:00.000Z,43909.31,44018.57,43812.5,43931.1,668.28232
1704513600000,2024-01-06T04:00:00.000Z,43931.1,43971.1,43832.0,43850.0,422.35739
1704517200000,2024-01-06T05:00:00.000Z,43850.01,43871.1,43588.0,43698.72,1174.66016
1704520800000,2024-01-06T06:00:00.000Z,43698.72,43700.34,43425.0,43454.7,1659.55792
1704524400000,2024-01-06T07:00:00.000Z,43454.7,43668.02,43397.05,43653.2,986.22209
1704528000000,2024-01-06T08:00:00.000Z,43653.2,43744.37,43551.28,43692.33,813.66676
1704531600000,2024-01-06T09:00:00.000Z,43692.33,43756.0,43636.7,43651.9,562.07964
1704535200000,2024-01-06T10:00:00.000Z,43651.9,43771.1,43584.0,43694.48,677.68295
1704538800000,2024-01-06T11:00:00.000Z,43694.47,43705.23,43616.02,43671.96,396.12062
1704542400000,2024-01-06T12:00:00.000Z,43671.97,43750.0,43527.27,43607.96,531.76575
1704546000000,2024-01-06T13:00:00.000Z,43607.95,43740.27,43542.0,43704.07,473.0935
1704549600000,2024-01-06T14:00:00.000Z,43704.08,43920.08,43703.41,43828.21,998.40603
1704553200000,2024-01-06T15:00:00.000Z,43828.2,43898.0,43791.1,43867.17,606.8731
1704556800000,2024-01-06T16:00:00.000Z,43867.17,43978.78,43828.5,43872.34,762.52286
1704560400000,2024-01-06T17:00:00.000Z,43872.35,44000.0,43842.97,43963.72,618.69382
1704564000000,2024-01-06T18:00:00.000Z,43963.73,44148.58,43884.04,43995.89,883.24997
1704567600000,2024-01-06T19:00:00.000Z,43995.89,44017.46,43830.88,43906.36,706.77767
1704571200000,2024-01-06T20:00:00.000Z,43906.35,43961.33,43611.19,43826.44,727.31918
1704574800000,2024-01-06T21:00:00.000Z,43826.45,43935.21,43723.76,43889.43,583.21345
1704578400000,2024-01-06T22:00:00.000Z,43889.43,43928.0,43740.0,43878.61,480.5904
1704582000000,2024-01-06T23:00:00.000Z,43878.62,43980.0,43732.5,43968.32,646.74625
1704585600000,2024-01-07T00:00:00.000Z,43968.32,44259.29,43915.56,44119.11,1359.49776
1704589200000,2024-01-07T01:00:00.000Z,44119.11,44160.0,43963.89,43967.72,668.136
1704592800000,2024-01-07T02:00:00.000Z,43967.71,44089.1,43833.4,43930.28,741.95675
1704596400000,2024-01-07T03:00:00.000Z,43930.28,44034.92,43904.18,43940.41,627.84726
1704600000000,2024-01-07T04:00:00.000Z,43940.41,44035.9,43885.24,44000.0,545.34387
1704603600000,2024-01-07T05:00:00.000Z,44000.01,44067.84,43843.52,43885.47,519.68969
1704607200000,2024-01-07T06:00:00.000Z,43885.48,44088.01,43858.0,44022.0,705.67701
1704610800000,2024-01-07T07:00:00.000Z,44021.99,44100.0,43991.1,44080.0,576.4073
1704614400000,2024-01-07T08:00:00.000Z,44080.0,44167.81,44000.0,44017.99,866.45352
1704618000000,2024-01-07T09:00:00.000Z,44018.0,44065.0,43880.65,43938.9,745.22164
1704621600000,2024-01-07T10:00:00.000Z,43938.9,43996.0,43906.91,43960.0,673.28346
1704625200000,2024-01-07T11:00:00.000Z,43960.0,44118.19,43959.1,44061.1,738.77639
1704628800000,2024-01-07T12:00:00.000Z,44061.1,44139.43,43969.62,44088.63,637.81941
1704632400000,2024-01-07T13:00:00.000Z,44088.63,44449.98,44082.66,44409.31,2234.29499
1704636000000,2024-01-07T14:00:00.000Z,44409.31,44480.59,44277.12,44402.0,1427.92526
1704639600000,2024-01-07T15:00:00.000Z,44402.0,44431.1,43945.15,44047.57,1672.94945
1704643200000,2024-01-07T16:00:00.000Z,44047.57,44185.0,43857.14,43922.0,1260.33931
1704646800000,2024-01-07T17:00:00.000Z,43922.0,44110.15,43700.0,44064.84,1223.59528
1704650400000,2024-01-07T18:00:00.000Z,44064.83,44176.04,44035.25,44106.11,546.77236
1704654000000,2024-01-07T19:00:00.000Z,44106.11,44262.53,44041.27,44244.77,560.18451
1704657600000,2024-01-07T20:00:00.000Z,44244.77,44269.92,44120.0,44120.01,527.84094
1704661200000,2024-01-07T21:00:00.000Z,44120.01,44249.0,44110.45,44231.53,551.38125
1704664800000,2024-01-07T22:00:00.000Z,44231.53,44231.54,43778.13,43862.85,1399.67049
1704668400000,2024-01-07T23:00:00.000Z,43862.85,44024.99,43572.09,43929.02,2212.7869
1704672000000,2024-01-08T00:00:00.000Z,43929.01,43986.0,43625.18,43632.0,1712.48374
1704675600000,2024-01-08T01:00:00.000Z,43632.0,43809.18,43610.25,43713.06,1111.57206
1704679200000,2024-01-08T02:00:00.000Z,43713.07,43800.07,43175.0,43371.09,2425.01013
1704682800000,2024-01-08T03:00:00.000Z,43371.09,43568.85,43225.0,43518.2,2122.92505
1704686400000,2024-01-08T04:00:00.000Z,43518.2,43610.68,43430.79,43599.26,1115.01613
1704690000000,2024-01-08T05:00:00.000Z,43599.26,43650.0,43475.0,43641.74,1134.27526
1704693600000,2024-01-08T06:00:00.000Z,43641.74,44341.8,43584.87,43912.87,3381.02051
1704697200000,2024-01-08T07:00:00.000Z,43912.88,44074.99,43784.86,43974.55,1527.12031
1704700800000,2024-01-08T08:00:00.000Z,43974.55,44069.41,43851.1,43868.53,829.24271
1704704400000,2024-01-08T09:00:00.000Z,43868.53,43920.14,43641.73,43720.46,1124.68124
1704708000000,2024-01-08T10:00:00.000Z,43720.45,44128.19,43689.26,44088.85,1256.15965
1704711600000,2024-01-08T11:00:00.000Z,44088.86,44688.0,43950.0,44635.99,3426.18407
1704715200000,2024-01-08T12:00:00.000Z,44636.0,45200.0,44350.0,45111.09,7517.5607
1704718800000,2024-01-08T13:00:00.000Z,45111.1,45179.14,44807.56,44911.58,3323.31376
1704722400000,2024-01-08T14:00:00.000Z,44911.58,45090.0,44724.37,44783.91,2288.27888
1704726000000,2024-01-08T15:00:00.000Z,44783.9,45333.0,44667.22,44963.04,4083.38544
1704729600000,2024-01-08T16:00:00.000Z,44963.04,45171.42,44793.97,44940.3,2531.38293
1704733200000,2024-01-08T17:00:00.000Z,44940.31,45668.88,44903.86,45648.0,4294.58934
1704736800000,2024-01-08T18:00:00.000Z,45648.01,46995.0,45648.0,46970.01,10702.46628
1704740400000,2024-01-08T19:00:00.000Z,46970.02,47248.99,46540.01,46979.35,6934.53877
1704744000000,2024-01-08T20:00:00.000Z,46979.36,47143.15,46709.92,46774.01,3446.6373
1704747600000,2024-01-08T21:00:00.000Z,46774.01,47207.16,46653.84,47071.41,2789.04666
1704751200000,2024-01-08T22:00:00.000Z,47071.41,47120.0,46799.18,46999.99,1797.3167
1704754800000,2024-01-08T23:00:00.000Z,47000.0,47100.0,46833.88,46951.04,1940.36827
1704758400000,2024-01-09T00:00:00.000Z,46951.04,47150.0,46230.0,46668.88,4454.55224
1704762000000,2024-01-09T01:00:00.000Z,46668.87,46786.83,46288.0,46556.62,2579.21111
1704765600000,2024-01-09T02:00:00.000Z,46556.62,46785.22,46483.83,46779.81,1420.86767
1704769200000,2024-01-09T03:00:00.000Z,46779.82,46974.42,46750.92,46926.96,1647.49829
1704772800000,2024-01-09T04:00:00.000Z,46926.96,46940.0,46670.91,46803.54,1286.08627
1704776400000,2024-01-09T05:00:00.000Z,46803.54,46858.0,46599.43,46714.67,1293.90068
1704780000000,2024-01-09T06:00:00.000Z,46714.66,46838.4,46665.84,46788.01,911.5216
1704783600000,2024-01-09T07:00:00.000Z,46788.02,46931.7,46735.18,46825.51,1215.90126
1704787200000,2024-01-09T08:00:00.000Z,46825.52,46874.94,46510.0,46544.65,1331.10707
1704790800000,2024-01-09T09:00:00.000Z,46544.65,46694.61,46407.9,46491.99,1571.60244
1704794400000,2024-01-09T10:00:00.000Z,46491.99,46680.0,46381.1,46441.89,1685.90791
1704798000000,2024-01-09T11:00:00.000Z,46441.88,46644.0,46426.2,46615.99,1430.21749
1704801600000,2024-01-09T12:00:00.000Z,46616.0,47000.0,45450.0,46166.35,4416.37703
1704805200000,2024-01-09T13:00:00.000Z,46166.36,47051.21,46055.51,46834.0,5041.75722
1704808800000,2024-01-09T14:00:00.000Z,46834.01,47007.83,46498.93,46561.1,2999.84714
1704812400000,2024-01-09T15:00:00.000Z,46561.11,47010.0,46429.31,46868.09,3353.84219
1704816000000,2024-01-09T16:00:00.000Z,46868.08,46975.0,46719.69,46902.88,1950.39781
1704819600000,2024-01-09T17:00:00.000Z,46902.89,46919.99,46632.01,46715.99,1744.55384
1704823200000,2024-01-09T18:00:00.000Z,46716.0,46731.1,46500.0,46640.5,2182.23673
1704826800000,2024-01-09T19:00:00.000Z,46640.5,46890.0,46573.92,46876.01,1433.29461
1704830400000,2024-01-09T20:00:00.000Z,46876.0,46930.74,46591.6,46642.54,1427.66813
1704834000000,2024-01-09T21:00:00.000Z,46642.53,47972.0,44748.67,45439.44,17027.62509
1704837600000,2024-01-09T22:00:00.000Z,45439.44,46261.09,45295.19,46254.0,4757.30303
1704841200000,2024-01-09T23:00:00.000Z,46254.0,46254.01,45924.0,46110.0,2764.38932
1704844800000,2024-01-10T00:00:00.000Z,46110.0,46249.14,45788.85,45856.42,2839.97544
1704848400000,2024-01-10T01:00:00.000Z,45856.41,45960.0,45622.0,45929.3,2013.31088
1704852000000,2024-01-10T02:00:00.000Z,45929.3,46082.87,45882.41,45971.09,1108.50161
1704855600000,2024-01-10T03:00:00.000Z,45971.1,46211.95,45922.86,46117.1,1002.73836
1704859200000,2024-01-10T04:00:00.000Z,46117.1,46186.0,45944.82,45960.98,1131.61113
1704862800000,2024-01-10T05:00:00.000Z,45960.97,46027.08,45890.58,45975.99,1082.47607
1704866400000,2024-01-10T06:00:00.000Z,45975.99,46065.85,45875.28,46006.0,847.24073
1704870000000,2024-01-10T07:00:00.000Z,46006.0,46023.4,45734.56,45757.98,1379.97341
1704873600000,2024-01-10T08:00:00.000Z,45757.98,45861.1,45320.53,45329.94,2517.14697
1704877200000,2024-01-10T09:00:00.000Z,45329.94,45700.0,45321.99,45661.42,2388.37211
1704880800000,2024-01-10T10:00:00.000Z,45661.43,45731.1,45532.0,45532.0,1101.89012
1704884400000,2024-01-10T11:00:00.000Z,45532.01,45659.42,45000.0,45515.89,2363.70366
1704888000000,2024-01-10T12:00:00.000Z,45515.88,45662.01,44363.93,44670.53,5540.87031
1704891600000,2024-01-10T13:00:00.000Z,44670.54,45393.99,44300.36,45118.01,4518.06082
1704895200000,2024-01-10T14:00:00.000Z,45118.0,45404.89,44820.35,44884.0,3293.59955
1704898800000,2024-01-10T15:00:00.000Z,44884.01,45630.7,44800.0,45546.4,4166.8193
1704902400000,2024-01-10T16:00:00.000Z,45546.39,45708.31,45173.97,45311.1,3383.80525
1704906000000,2024-01-10T17:00:00.000Z,45311.09,46449.0,45227.01,46401.89,5565.30304
1704909600000,2024-01-10T18:00:00.000Z,46401.88,46633.86,45840.0,46527.33,4249.44238
1704913200000,2024-01-10T19:00:00.000Z,46527.32,46666.0,46043.69,46489.18,4609.96145
1704916800000,2024-01-10T20:00:00.000Z,46489.19,46504.92,44800.0,46127.0,10674.42987
1704920400000,2024-01-10T21:00:00.000Z,46127.0,46301.04,45080.0,45946.0,8142.82709
1704924000000,2024-01-10T22:00:00.000Z,45946.0,46948.98,45760.45,46902.69,6635.62295
1704927600000,2024-01-10T23:00:00.000Z,46902.69,47695.93,46381.86,46653.99,9353.72953
1704931200000,2024-01-11T00:00:00.000Z,46654.0,46721.37,46296.46,46670.01,2859.39936
1704934800000,2024-01-11T01:00:00.000Z,46670.01,46750.0,46468.33,46506.94,1772.5933
1704938400000,2024-01-11T02:00:00.000Z,46506.93,46622.39,46500.0,46559.0,1242.76928
1704942000000,2024-01-11T03:00:00.000Z,46559.0,46590.81,46200.0,46502.16,2090.15306
1704945600000,2024-01-11T04:00:00.000Z,46502.17,46507.08,46304.96,46400.01,1666.06111
1704949200000,2024-01-11T05:00:00.000Z,46400.01,46417.33,45896.23,46070.0,2132.23648
1704952800000,2024-01-11T06:00:00.000Z,46070.0,46091.53,45618.1,45907.3,2234.87531
1704956400000,2024-01-11T07:00:00.000Z,45907.29,46166.99,45881.1,46101.4,1518.70045
1704960000000,2024-01-11T08:00:00.000Z,46101.4,46318.1,46052.0,46277.0,1468.58251
1704963600000,2024-01-11T09:00:00.000Z,46277.0,46354.0,46211.94,46220.12,1341.13559
1704967200000,2024-01-11T10:00:00.000Z,46220.12,46860.0,46210.0,46859.91,2559.25355
1704970800000,2024-01-11T11:00:00.000Z,46859.9,47150.0,46705.97,47060.0,3169.51389
1704974400000,2024-01-11T12:00:00.000Z,47059.99,47464.87,46941.1,47449.63,3177.46648
1704978000000,2024-01-11T13:00:00.000Z,47449.64,47449.64,46762.86,47325.2,4404.70297
1704981600000,2024-01-11T14:00:00.000Z,47325.21,48969.48,47215.0,48571.22,15868.93224
1704985200000,2024-01-11T15:00:00.000Z,48571.21,48657.98,46463.19,46783.78,12867.70365
1704988800000,2024-01-11T16:00:00.000Z,46783.77,47022.07,45788.0,46007.29,9918.42093
1704992400000,2024-01-11T17:00:00.000Z,46007.29,46550.0,45606.06,46497.14,4932.85516
1704996000000,2024-01-11T18:00:00.000Z,46497.14,46644.72,46259.09,46609.99,2426.83408
1704999600000,2024-01-11T19:00:00.000Z,46610.0,46735.29,46283.14,46692.3,1894.15573
1705003200000,2024-01-11T20:00:00.000Z,46692.29,46975.0,46120.0,46241.92,4521.03099
1705006800000,2024-01-11T21:00:00.000Z,46241.91,46450.0,46120.03,46156.01,1507.69927
1705010400000,2024-01-11T22:00:00.000Z,46156.0,46430.21,46084.69,46399.99,968.31728
1705014000000,2024-01-11T23:00:00.000Z,46399.99,46491.93,46296.37,46339.16,926.93693
1705017600000,2024-01-12T00:00:00.000Z,46339.16,46515.53,46012.8,46293.43,1773.38738
1705021200000,2024-01-12T01:00:00.000Z,46293.42,46327.81,45898.0,46135.48,1400.91048
1705024800000,2024-01-12T02:00:00.000Z,46135.48,46250.0,45996.01,46144.01,998.84335
1705028400000,2024-01-12T03:00:00.000Z,46144.01,46184.57,45922.01,45994.0,1204.2988
1705032000000,2024-01-12T04:00:00.000Z,45994.01,46110.0,45858.0,45956.34,1377.83064
1705035600000,2024-01-12T05:00:00.000Z,45956.34,46209.98,45898.0,46194.01,1141.56622
1705039200000,2024-01-12T06:00:00.000Z,46194.01,46366.0,46100.82,46100.85,1062.83821
1705042800000,2024-01-12T07:00:00.000Z,46100.85,46144.45,45742.49,46008.19,2184.03364
1705046400000,2024-01-12T08:00:00.000Z,46008.19,46008.19,45632.0,45860.01,1397.30176
1705050000000,2024-01-12T09:00:00.000Z,45860.0,46076.34,45537.37,45925.92,2131.76464
1705053600000,2024-01-12T10:00:00.000Z,45925.93,46133.33,45841.1,46063.62,1532.73873
1705057200000,2024-01-12T11:00:00.000Z,46063.62,46267.0,45941.61,45954.35,1976.90053
1705060800000,2024-01-12T12:00:00.000Z,45954.35,46109.0,45667.47,45866.56,1852.17109
1705064400000,2024-01-12T13:00:00.000Z,45866.57,45944.12,45573.44,45779.02,2155.66091
1705068000000,2024-01-12T14:00:00.000Z,45779.02,45904.66,45250.01,45442.02,5702.97549
1705071600000,2024-01-12T15:00:00.000Z,45442.01,45459.28,44333.44,44462.01,9485.40906
1705075200000,2024-01-12T16:00:00.000Z,44462.0,44675.88,43212.0,43624.0,12653.69131
1705078800000,2024-01-12T17:00:00.000Z,43623.99,43836.88,43278.0,43803.99,6405.60756
1705082400000,2024-01-12T18:00:00.000Z,43803.98,43925.23,43250.0,43472.0,4482.59182
1705086000000,2024-01-12T19:00:00.000Z,43472.0,43720.0,43274.68,43472.55,2846.14963
1705089600000,2024-01-12T20:00:00.000Z,43472.56,43981.1,43401.64,43653.38,4898.5452
1705093200000,2024-01-12T21:00:00.000Z,43653.39,43861.1,43213.73,43449.0,3001.91979
